"","Id","SalePrice","OverallQual","GrLivArea","GarageCars","ExterQual","GarageArea","TotalBsmtSF","X1stFlrSF","KitchenQual","BsmtQual","FullBath","GarageFinish","TotRmsAbvGrd","YearBuilt","FireplaceQu","YearRemodAdd","GarageYrBlt","MasVnrArea","Fireplaces","HeatingQC","BsmtFinSF1","GarageType_NoGarage","GarageType_2Types","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","Foundation_PConc","Foundation_CBlock","Foundation_BrkTil","Foundation_Wood","Foundation_Slab","Foundation_Stone","BsmtExposure","LotFrontage","WoodDeckSF","X2ndFlrSF","OpenPorchSF","BsmtFinType1","HalfBath","GarageQual","LotArea","GarageCond","LotShape_Reg","LotShape_IR1","LotShape_IR2","LotShape_IR3"
"365",365,190000,0.555555555555556,0.233609645817634,0.5,1,0.399153737658674,0.130278232405892,0.104635153740248,1,0.8,0.666666666666667,1,0.333333333333333,1976,3,0.433333333333333,0.690909090909091,0.075,1,2,0.126151665485471,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.162939297124601,0.116686114352392,0.352542372881356,0.0438756855575868,1,1,3,0.0373016794815211,3,0,1,0,0
"366",366,147000,0.444444444444444,0.190278824415976,0.25,1,0.330042313117066,0.109983633387889,0.0775585130793942,1,1,0.333333333333333,0.33,0.333333333333333,1920,0,0.783333333333333,0.581818181818182,0,0,3,0.0807937632884479,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.207667731629393,0,0.423728813559322,0,1,0,3,0.0411159376524426,3,0,1,0,0
"367",367,159000,0.555555555555556,0.199698568198945,0.5,1,0.362482369534556,0.228150572831424,0.243230839834787,1,0.8,0.333333333333333,0.66,0.333333333333333,1963,4,0.216666666666667,0.572727272727273,0.154375,2,3,0.107902197023388,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223642172523962,0.415402567094516,0,0,1,0,3,0.0422774048177658,3,1,0,0,0
"368",368,165000,0.555555555555556,0.206669178598342,0.25,1,0.208744710860367,0.17986906710311,0.251720972923359,1,0.8,0.333333333333333,0.66,0.333333333333333,1962,4,0.2,0.563636363636364,0.190625,1,3,0.0657335223245925,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.226837060702875,0,0,0,1,0,3,0.0434528095890729,3,1,0,0,0
"369",369,132000,0.444444444444444,0.175960813865863,0.25,1,0.172073342736248,0.207528641571195,0.21431849472235,1,1,0.333333333333333,1,0.416666666666667,1954,4,0.0666666666666667,0.490909090909091,0.125,1,3,0.0956768249468462,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.159744408945687,0,0.224697336561743,0,1,0,3,0.0278752119677577,3,1,0,0,0
"370",370,162000,0.444444444444444,0.179540316503391,0.5,1,0.406205923836389,0.173977086743044,0.21867829279486,0.5,1,0.333333333333333,1,0.416666666666667,1959,4,0.933333333333333,0.881818181818182,0,1,4,0.0127569099929128,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.23961661341853,0.0863477246207701,0,0.427787934186472,1,0,3,0.0452972194476062,3,1,0,0,0
"371",371,172400,0.555555555555556,0.250565184626978,0.5,1,0.324400564174894,0.155973813420622,0.142037631941257,1,0.8,0.666666666666667,0.66,0.416666666666667,2000,3,0.833333333333333,0.909090909090909,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223642172523962,0.74095682613769,0.382566585956416,0.190127970749543,1,1,3,0.0521173546423843,3,1,0,0,0
"372",372,134432,0.333333333333333,0.236247174076865,0.5,1,0.479548660084626,0,0.180357962368059,1,0,0.666666666666667,1,0.416666666666667,1959,4,0.15,0.827272727272727,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.115015974440895,0,0.417433414043584,0.0493601462522852,1,1,3,0.0122093428418779,3,1,0,0,0
"373",373,125000,0.555555555555556,0.0787490580256217,0.25,1,0.186177715091678,0.12176759410802,0.0959155575952272,1,0.8,0.333333333333333,0.33,0.166666666666667,1984,0,0.566666666666667,0.763636363636364,0,0,2,0.110382707299787,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.130990415335463,0.116686114352392,0.53317191283293,0.0877513711151737,1,1,3,0.0575762503194035,3,0,0,1,0
"374",374,123000,0.444444444444444,0.185568952524491,0.25,1,0.190409026798307,0.0995090016366612,0.226021110601193,1,1,0.333333333333333,0.33,0.25,1953,0,0.05,0.481818181818182,0,0,2,0.0758327427356485,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.201277955271566,0,0,0,1,1,3,0.0607307951404214,3,1,0,0,0
"375",375,219500,0.666666666666667,0.300301431801055,0.5,0.5,0.306064880112835,0.138625204582651,0.117714547957779,0.5,0.8,0.666666666666667,1,0.5,2003,4,0.9,0.936363636363636,0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.249201277955272,0.312718786464411,0.352542372881356,0.204753199268739,1,1,3,0.0561685521150317,3,1,0,0,0
"376",376,61000,0,0.107385079125848,0,0,0,0.111783960720131,0.13079394217531,0,0.4,0,0,0.166666666666667,1922,0,0,0.713692398971586,0,0,3,0.0620127569099929,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0.207667731629393,0,0.385956416464891,0.0822669104204753,1,1,3,0.0377476828730052,3,1,0,0,0
"377",377,148000,0.444444444444444,0.109269027882442,0.5,0.5,0.406205923836389,0.142389525368249,0.133088572739789,1,0.8,0.333333333333333,0.33,0.25,1996,0,0.766666666666667,0.890909090909091,0,0,4,0.0527994330262225,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.191693290734824,0.207701283547258,0.433898305084746,0.23400365630713,1,1,3,0.0322005156914214,3,1,0,0,0
"378",378,340000,0.777777777777778,0.401657874905803,0.5,0.5,0.430183356840621,0.258592471358429,0.285910968334098,0.5,0.8,1,0.66,0.5,2004,4,0.916666666666667,0.945454545454545,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.369975786924939,0,1,0,3,0.0627889149573742,3,1,0,0,0
"379",379,394432,0.888888888888889,0.286737000753579,0.75,0.5,0.588152327221439,0.303764320785597,0.349242771913722,1,1,0.333333333333333,1,0.5,2010,5,1,1,0.21875,1,4,0.256024096385542,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.447941888619855,0,1,1,3,0.0470161908522846,3,0,1,0,0
"380",380,179000,0.555555555555556,0.276186887716654,0.5,1,0.326516220028209,0.160720130932897,0.154428636989445,1,0.8,0.666666666666667,1,0.416666666666667,2000,3,0.833333333333333,0.909090909090909,0.01,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.169329073482428,0.282380396732789,0.285230024213075,0,1,0,3,0.0249111477618528,3,1,0,0,0
"381",381,127000,0.444444444444444,0.255651846269781,0.25,1,0.217207334273625,0.167921440261866,0.158788435061955,0.5,1,0.666666666666667,0.33,0.333333333333333,1924,4,0,0.218181818181818,0,1,2,0.0386250885896527,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.191693290734824,0.0350058343057176,0.208232445520581,0,1,0,3,0.0348440149596971,3,1,0,0,0
"382",382,187750,0.666666666666667,0.182177844762622,0.5,0.5,0.403385049365303,0.211620294599018,0.221890775585131,0.5,0.8,0.666666666666667,0.66,0.25,2006,4,0.933333333333333,0.963636363636364,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.159744408945687,0.317386231038506,0.362227602905569,0,1,0,3,0.0447768821575414,3,1,0,0,0
"383",383,213500,0.666666666666667,0.275621703089676,0.5,0.5,0.450634696755994,0.153682487725041,0.138825149150987,0.5,0.8,0.666666666666667,0.66,0.5,2006,0,0.933333333333333,0.963636363636364,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.159744408945687,0.0525087514585764,0.284261501210654,0,1,0,3,0.0278752119677577,3,1,0,0,0
"384",384,76000,0.555555555555556,0.0847776940467219,0.5,1,0.253878702397743,0.128314238952537,0.10325837540156,1,0.4,0.333333333333333,0.33,0.25,1928,0,0,0.454545454545455,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.191693290734824,0,0.48135593220339,0.524680073126143,1,0,3,0.0306627331645334,3,1,0,0,0
"385",385,240000,0.555555555555556,0.30501130369254,0.5,0.5,0.353314527503526,0.258592471358429,0.170949977053694,0.5,0.8,0.666666666666667,1,0.583333333333333,1992,2,0.7,0.836363636363636,0,2,4,0.174521615875266,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.10223642172524,0,0.354479418886199,0.0731261425959781,1,0,3,0.0156240563079282,3,1,0,0,0
"386",386,192000,0.777777777777778,0.176149208741522,0.5,0.5,0.303244005641749,0.20556464811784,0.214547957778798,0.5,0.8,0.666666666666667,1,0.333333333333333,2004,3,0.916666666666667,0.945454545454545,0.01,1,4,0.00425230333097094,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.153354632587859,0.154025670945158,0,0.0639853747714808,1,0,3,0.0323120165392924,3,0,1,0,0
"387",387,81000,0.444444444444444,0.160135644310475,0,1,0,0.107692307692308,0.0743460302891235,1,1,0.333333333333333,0,0.5,1910,0,0.766666666666667,0.713692398971586,0,0,2,0,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0.345047923322684,0.779463243873979,0.569975786924939,0.0548446069469835,1,1,3,0.068638063601942,3,0,1,0,0
"388",388,125000,0.555555555555556,0.149020346646571,0.25,1,0.248236953455571,0.17037643207856,0.181505277650298,1,1,0.333333333333333,0.33,0.333333333333333,1976,2,0.433333333333333,0.7,0.159375,1,4,0.111800141743444,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.150159744408946,0,0,0.440585009140768,1,0,3,0.0196520244372692,3,1,0,0,0
"389",389,191000,0.666666666666667,0.215712132629992,0.5,0.5,0.406911142454161,0.240261865793781,0.262735199632859,0.5,0.8,0.666666666666667,0.66,0.333333333333333,1999,0,0.833333333333333,0.9,0.078125,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.201277955271566,0,0.327845036319613,0.0511882998171846,1,1,3,0.0422030709191851,3,0,1,0,0
"390",390,426000,1,0.376412961567445,0.75,1,0.596614950634697,0.275286415711948,0.32308398347866,1,1,0.666666666666667,1,0.583333333333333,2007,5,0.966666666666667,0.981818181818182,0.17,1,4,0.226789510985117,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.269733656174334,0.118829981718464,1,1,3,0.0334502543613092,3,1,0,0,0
"391",391,119000,0.444444444444444,0.194611906556142,0.25,1,0.27080394922426,0.140916530278232,0.143873336392841,1,1,0.333333333333333,0.33,0.416666666666667,1900,0,0,0.709090909090909,0,0,4,0.0427002126151666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.277955271565495,0,0,0.385740402193784,1,0,3,0.0429557016423146,3,0,1,0,0
"392",392,215000,0.555555555555556,0.306518462697815,0.5,1,0.394922425952045,0.131587561374795,0.107847636530519,0.5,1,0.666666666666667,1,0.416666666666667,2001,3,0.866666666666667,0.918181818181818,0,1,4,0.122253720765415,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.223642172523962,0,0,0,1,0,3,0.0385328346767637,3,1,0,0,0
"393",393,106500,0.444444444444444,0.103240391861341,0.25,1,0.207334273624824,0,0.125745754933456,1,0,0.333333333333333,0.66,0.25,1959,0,0.15,0.536363636363636,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.271565495207668,0,0.352542372881356,0,1,1,3,0.0515830797463356,3,0,1,0,0
"394",394,100000,0.333333333333333,0.0855312735493595,0,1,0,0.128968903436989,0.104176227627352,1,1,0.333333333333333,0,0.166666666666667,1941,3,0,0.713692398971586,0,2,2,0.0471296952515946,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0.159744408945687,0.245040840140023,0.188861985472155,0,1,0,3,0.0278752119677577,3,1,0,0,0
"395",395,109000,0.444444444444444,0.131876412961567,0.25,1,0.169252468265162,0.120294599018003,0.0920146856356127,1,1,0.333333333333333,0.33,0.25,1940,0,0,0.363636363636364,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.325878594249201,0,0.338014527845036,0.179159049360146,1,0,3,0.0473506933958977,3,0,1,0,0
"396",396,129000,0.444444444444444,0.152599849284099,0.25,1,0.420310296191819,0.187234042553191,0.185865075722809,1,1,0.333333333333333,0.33,0.333333333333333,1956,0,0.1,0.509090909090909,0,0,2,0.130935506732814,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.162939297124601,0.213535589264877,0.780145278450363,0,1,1,3,0.0457246393644452,3,1,0,0,0
"397",397,123000,0.444444444444444,0.105501130369254,0.5,1,0.423131170662906,0.146317512274959,0.128499311610831,1,1,0.333333333333333,0.66,0.333333333333333,1972,0,0.366666666666667,0.772727272727273,0,0,2,0.137668320340184,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.233226837060703,0,0.38547215496368,0.0658135283363803,1,1,3,0.0394852377523287,3,0,1,0,0
"398",398,169500,0.444444444444444,0.278447626224567,0.25,1,0.186177715091678,0.141407528641571,0.124368976594768,1,1,0.666666666666667,0.66,0.5,1962,3,0.2,0.563636363636364,0.18,1,2,0.0956768249468462,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0958466453674121,0,0.290556900726392,0.303473491773309,1,1,3,0.0147738623429116,3,1,0,0,0
"399",399,67000,0.444444444444444,0.139977392614921,0.25,1,0.23836389280677,0.157283142389525,0.170491050940799,1,0.4,0.333333333333333,0.33,0.333333333333333,1920,0,0,0.181818181818182,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.271565495207668,0.179696616102684,0.451331719128329,0.383912248628885,1,1,3,0.0493623545262375,3,1,0,0,0
"400",400,241000,0.666666666666667,0.229088168801809,0.5,0.5,0.308885754583921,0.178723404255319,0.178522257916475,0.5,0.8,0.666666666666667,1,0.416666666666667,2006,0,0.95,0.972727272727273,0.0625,0,4,0.143869596031184,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.233226837060703,0.116686114352392,0.309927360774818,0,1,1,3,0.0452275314176868,3,1,0,0,0
"401",401,245500,0.777777777777778,0.17972871137905,0.5,0.5,0.352609308885755,0.206219312602291,0.218907755851308,1,0.8,0.333333333333333,1,0.166666666666667,1996,4,0.766666666666667,0.872727272727273,0,2,4,0.139262934089298,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0.0420070011668611,0.369975786924939,0,1,1,3,0.0334502543613092,3,1,0,0,0
"402",402,164990,0.666666666666667,0.183873398643557,0.5,0.5,0.282087447108604,0.214402618657938,0.223955943093162,0.5,0.8,0.666666666666667,1,0.333333333333333,2005,4,0.916666666666667,0.954545454545455,0,1,4,0.00425230333097094,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.207667731629393,0,0,0.277879341864717,1,0,3,0.0415526493066041,3,1,0,0,0
"403",403,108000,0.444444444444444,0.0636774679728711,0.25,1,0.169252468265162,0.109983633387889,0.0775585130793942,1,1,0.333333333333333,0.33,0.166666666666667,1940,0,0.783333333333333,0.363636363636364,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.159744408945687,0,0.100726392251816,0,1,0,3,0.0278752119677577,3,1,0,0,0
"404",404,258000,0.777777777777778,0.363413715146948,0.5,0.5,0.296191819464034,0.186743044189853,0.190683799908215,0.5,0.8,0.666666666666667,1,0.666666666666667,1998,3,0.8,0.890909090909091,0.40625,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.191693290734824,0.252042007001167,0.25181598062954,0,1,0,3,0.0483634927640596,3,1,0,0,0
"405",405,168000,0.555555555555556,0.233232856066315,0.5,1,0.263046544428773,0.131914893617021,0.108306562643414,1,0.8,0.666666666666667,1,0.416666666666667,1995,3,0.766666666666667,0.863636363636364,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0.301210653753027,0,1,0,3,0.0359590234384074,3,1,0,0,0
"406",406,150000,0.333333333333333,0.242275810097965,0.5,1,0.34555712270804,0.209656301145663,0.295089490592015,1,1,0.666666666666667,0.33,0.5,1976,3,0.716666666666667,0.845454545454545,0,1,4,0.197732104890149,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.146964856230032,0.424737456242707,0.41501210653753,0.115173674588665,1,1,3,0.0954447257776023,3,0,1,0,0
"407",407,115000,0.555555555555556,0.245855312735494,0.25,1,0.169252468265162,0.174140752864157,0.190913262964663,1,1,0.333333333333333,0.33,0.333333333333333,1936,0,0,0.327272727272727,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.204472843450479,0,0.38498789346247,0,1,1,3,0.0606425236358568,3,1,0,0,0
"408",408,177000,0.555555555555556,0.253579502637528,0.25,1,0.217207334273625,0.137479541734861,0.116108306562643,1,0.8,0.666666666666667,0.33,0.5,1915,0,0.433333333333333,0.545454545454545,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.191693290734824,0,0.505569007263923,0,1,0,3,0.052684150619062,3,1,0,0,0
"409",409,280000,0.666666666666667,0.346269781461944,0.75,0.5,0.667842031029619,0.173977086743044,0.169114272602111,0.5,1,0.666666666666667,0.66,0.583333333333333,2006,4,0.933333333333333,0.963636363636364,0.21875,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.255591054313099,0,0,0.0712979890310786,1,0,3,0.0498083579177217,3,0,1,0,0
"410",410,339750,0.777777777777778,0.328560663149962,0.75,0.5,0.589562764456982,0.169230769230769,0.164295548416705,1,1,0.666666666666667,1,0.5,2007,4,0.966666666666667,0.981818181818182,0.0625,1,4,0.13979447200567,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.297124600638978,0,0.401937046004843,0,1,1,3,0.0476712583335269,3,0,1,0,0
"411",411,60000,0.444444444444444,0.177467972871138,0.25,1,0.246826516220028,0.208837970540098,0.216154199173933,1,1,0.333333333333333,0.33,0.25,1958,0,0.133333333333333,0.527272727272727,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.255591054313099,0,0,0.0658135283363803,1,1,3,0.0390252967548607,3,1,0,0,0
"412",412,145000,0.444444444444444,0.136021100226074,0.5,1,0.403385049365303,0.172831423895254,0.165672326755392,1,1,0.333333333333333,1,0.25,1955,0,0.0833333333333333,0.5,0,0,2,0.187101346562721,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.252396166134185,0.50291715285881,0.362227602905569,0,1,0,3,0.0535482821900625,3,0,1,0,0
"413",413,222000,0.666666666666667,0.215523737754333,0.5,1,0.34132581100141,0.240589198036007,0.262505736576411,0.5,1,0.666666666666667,1,0.416666666666667,2009,4,0.983333333333333,0.990909090909091,0.27,1,4,0.102409638554217,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.249201277955272,0,0,0.0658135283363803,1,0,3,0.0430300355408953,3,1,0,0,0
"414",414,115000,0.444444444444444,0.130746043707611,0.5,1,0.253878702397743,0.164975450081833,0.159247361174851,1,1,0.333333333333333,0.33,0.25,1927,4,0,0.245454545454545,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.198083067092652,0,0.336077481840194,0.0731261425959781,1,1,3,0.0367813421914562,3,1,0,0,0
"415",415,228000,0.666666666666667,0.332140165787491,0.75,0.5,0.478138222849083,0.176759410801964,0.171179440110142,0.5,0.8,0.666666666666667,0.33,0.583333333333333,1993,3,0.716666666666667,0.845454545454545,0,1,4,0.00885896527285613,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0,0.118829981718464,1,1,3,0.0396943018420869,3,0,1,0,0
"416",416,181134,0.666666666666667,0.189525244913338,0.5,0.5,0.279266572637518,0.219312602291326,0.230839834786599,0.5,0.8,0.666666666666667,1,0.333333333333333,2007,0,0.95,0.972727272727273,0,0,4,0.00425230333097094,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.14002333722287,0.324455205811138,0.131627056672761,1,1,3,0.0396292596808288,3,0,1,0,0
"417",417,149500,0.555555555555556,0.200828937452901,0.5,1,0.310296191819464,0.109983633387889,0.0775585130793942,1,1,0.333333333333333,1,0.333333333333333,1978,3,0.466666666666667,0.709090909090909,0.126875,1,2,0.0370304748405386,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0.168028004667445,0.557384987893462,0.0877513711151737,1,1,3,0.0441589816255894,3,0,1,0,0
"418",418,239000,0.555555555555556,0.431424265259985,0.75,1,0.609308885754584,0.224222585924714,0.237723726480037,1,0.8,0.666666666666667,0.33,0.666666666666667,1918,4,0,0.163636363636364,0,1,2,0.199858256555634,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.223801783923408,0.66977829638273,0,0.117001828153565,1,1,3,0.0774419847150921,3,0,1,0,0
"419",419,126000,0.444444444444444,0.150715900527506,0.25,1,0.169252468265162,0.123731587561375,0.0968334098210188,1,1,0.333333333333333,0.33,0.416666666666667,1940,0,0,0.363636363636364,0,0,1,0.0552799433026223,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.223801783923408,0.14002333722287,0.608716707021792,0.0840950639853748,1,1,3,0.0374828683593115,3,0,1,0,0
"420",420,142000,0.444444444444444,0.136021100226074,0.25,1,0.214386459802539,0.172831423895254,0.165672326755392,1,1,0.333333333333333,0.33,0.333333333333333,1968,2,0.3,0.618181818181818,0,1,4,0.13731396172927,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0.33365617433414,0.109689213893967,1,0,3,0.0552300866454505,3,0,1,0,0
"421",421,206300,0.666666666666667,0.190278824415976,1,1,0.552891396332863,0.219967266775777,0.231757687012391,1,0.8,0.666666666666667,1,0.5,1997,0,0.8,0.881818181818182,0.125,0,4,0.231927710843373,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.116686114352392,0.344309927360775,0.0731261425959781,1,1,3,0.03772909939836,3,0,1,0,0
"422",422,215000,0.555555555555556,0.238884702336096,0.5,0.5,0.373060648801128,0.262193126022913,0.290959155575952,0.5,0.8,0.666666666666667,1,0.5,1977,3,0.833333333333333,0.7,0.07875,1,3,0.220765414599575,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0.370944309927361,0.0731261425959781,1,1,3,0.0481497828056401,3,0,1,0,0
"423",423,113000,0.444444444444444,0.123210248681236,0.5,1,0.366713681241185,0.161702127659574,0.150068838916934,1,1,0.333333333333333,0.66,0.166666666666667,1954,0,0.0666666666666667,0.490909090909091,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0.103850641773629,0.450363196125908,0,1,1,3,0.0520987711677391,3,0,1,0,0
"424",424,315000,0.777777777777778,0.432554634513941,0.75,0.5,0.49083215796897,0.240589198036007,0.260670032124828,0.5,0.8,0.666666666666667,1,0.5,1998,3,0.8,0.890909090909091,0.295625,1,3,0.174698795180723,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.224037339556593,0.403389830508475,0.115173674588665,1,0,3,0.023693930172594,3,1,0,0,0
"425",425,139000,0.555555555555556,0.162396382818387,0.25,1,0.209449929478138,0.195744680851064,0.1977971546581,1,0.8,0.333333333333333,0.66,0.333333333333333,1956,4,0.1,0.509090909090909,0.04625,1,3,0.109142452161588,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0.168028004667445,0,0.036563071297989,1,0,3,0.0142721085274919,3,1,0,0,0
"426",426,135000,0.666666666666667,0.198756593820648,0.25,1,0.169252468265162,0.106546644844517,0.0855897200550711,1,1,0.333333333333333,0.33,0.333333333333333,1946,4,0.7,0.427272727272727,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.223801783923408,0,0.358837772397094,0.190127970749543,1,1,3,0.0485400357731887,3,0,1,0,0
"427",427,275000,0.666666666666667,0.246797287113791,0.5,0.5,0.401269393511989,0.248445171849427,0.300596603946765,0.5,0.8,0.666666666666667,1,0.25,1989,3,0.65,0.809090909090909,0.090625,1,3,0.268958185683912,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0.623728813559322,0.102376599634369,1,1,3,0.0511045552742224,3,1,0,0,0
"428",428,109008,0.333333333333333,0.107950263752826,0.25,1,0.248236953455571,0.148445171849427,0.131482331344654,1,1,0.333333333333333,0.33,0.25,1957,0,0.116666666666667,0.581818181818182,0,0,4,0.0510276399716513,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.223801783923408,0,0,0,1,0,3,0.0573393110176775,3,0,1,0,0
"429",429,195400,0.666666666666667,0.1646571213263,0.5,0.5,0.442877291960508,0.197708674304419,0.200550711335475,0.5,0.8,0.666666666666667,0.66,0.333333333333333,2007,0,0.95,0.972727272727273,0.0675,0,4,0.117647058823529,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0.384019370460048,0.206581352833638,1,1,3,0.0575344375014518,3,1,0,0,0
"430",430,175000,0.555555555555556,0.203089675960814,0.5,1,0.406205923836389,0.227823240589198,0.247361174850849,0.5,0.8,0.666666666666667,0.33,0.333333333333333,1988,3,0.633333333333333,0.8,0,1,2,0.178065201984408,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0,0,1,0,3,0.0332737113521801,3,0,1,0,0
